0 0 2 67 123 -1
0 90 2 51 214 -1
0 88 0 1 40 128
1 92 5 100 213 -1
1 62 5 107 275 -1
1 91 3 4 41 207
2 33 7 8 7 8
2 79 6 6 8 8
2 15 6 7 6 7
3 98 10 11 53 177
3 73 9 11 11 81
3 57 10 9 10 86
4 7 13 14 97 200
4 39 12 14 14 175
4 77 13 12 13 46
5 35 16 17 26 112
5 78 15 17 17 90
5 102 16 15 16 104
6 14 20 37 47 -1
6 54 20 61 111 -1
6 34 18 19 38 82
7 45 23 115 151 -1
7 84 23 223 295 -1
7 82 21 22 149 164
8 22 26 156 262 -1
8 41 26 122 153 -1
8 35 24 25 15 112
9 70 29 119 148 -1
9 2 29 87 146 -1
9 25 27 28 170 191
10 95 31 32 199 221
10 93 30 32 32 -1
10 1 31 30 31 91
11 55 34 35 34 35
11 63 33 33 35 35
11 43 33 34 33 34
12 66 38 208 219 -1
12 14 38 18 47 47
12 34 36 37 20 82
13 60 40 41 96 226
13 88 39 41 41 2
13 91 40 39 40 5
14 43 44 92 35 70
14 23 44 136 137 -1
14 40 42 43 227 238
15 79 46 47 7 76
15 77 45 47 47 14
15 14 46 45 46 37
16 53 49 50 52 109
16 33 48 50 50 6
16 11 49 48 49 63
17 90 52 53 52 53
17 53 51 51 53 53
17 98 51 52 51 52
18 6 56 80 116 -1
18 63 56 34 62 62
18 37 54 55 72 180
19 38 58 59 58 59
19 9 57 57 59 59
19 68 57 58 57 58
20 76 62 121 135 -1
20 54 62 19 111 111
20 63 60 61 55 34
21 11 65 50 102 102
21 104 65 225 245 -1
21 64 63 64 79 283
22 68 68 59 88 88
22 0 68 0 123 123
22 15 66 67 8 131
23 56 70 71 83 163
23 43 69 71 71 42
23 17 70 69 70 184
24 37 74 56 180 180
24 30 74 124 248 -1
24 36 72 73 96 193
25 58 76 77 125 253
25 79 75 77 77 45
25 87 76 75 76 254
26 80 79 80 108 187
26 64 78 80 80 65
26 6 79 78 79 54
27 5 82 83 10 169
27 34 81 83 83 38
27 56 82 81 82 69
28 18 85 86 94 241
28 32 84 86 86 98
28 57 85 84 85 95
29 2 88 89 98 28
29 68 87 89 89 66
29 72 88 87 88 140
30 78 92 57 16 176
30 1 92 33 32 141
30 19 90 91 42 229
31 21 95 143 272 -1
31 97 95 84 286 298
31 61 93 94 86 96
32 61 98 74 39 95
32 7 98 12 200 200
32 32 96 97 87 85
33 96 100 101 -1 -1
33 92 99 101 101 3
33 3 100 99 100 190
34 11 103 104 63 50
34 61 102 104 104 96
34 102 103 102 103 17
35 51 106 107 106 107
35 4 105 105 107 107
35 62 105 106 105 106
36 80 109 110 78 187
36 53 108 110 110 52
36 44 109 108 109 215
37 54 112 113 112 113
37 35 111 111 113 113
37 103 111 112 111 112
38 55 115 116 33 203
38 45 114 116 116 21
38 6 115 114 115 80
39 48 119 210 281 -1
39 75 119 -1 -1 -1
39 70 117 118 27 148
40 101 121 122 222 260
40 76 120 122 122 60
40 41 121 120 121 25
41 0 124 125 67 0
41 30 123 125 125 73
41 58 124 123 124 75
42 27 127 128 158 250
42 46 126 128 128 -1
42 88 127 126 127 40
43 81 130 131 130 131
43 85 129 129 131 131
43 15 129 130 129 130
44 12 134 182 269 -1
44 86 134 189 276 -1
44 59 132 133 205 251
45 76 136 137 121 60
45 23 135 137 137 43
45 23 136 135 136 136
46 65 140 -1 -1 -1
46 102 140 104 17 104
46 72 138 139 89 179
47 1 143 91 32 91
47 69 143 198 268 -1
47 21 141 142 93 272
48 50 145 146 145 146
48 73 144 144 146 146
48 2 144 145 144 145
49 8 148 149 204 217
49 70 147 149 149 119
49 82 148 147 148 23
50 31 151 152 239 279
50 45 150 152 152 115
50 57 151 150 151 86
51 41 154 155 122 25
51 42 153 155 155 242
51 99 154 153 154 159
52 22 158 24 262 262
52 49 158 230 277 -1
52 27 156 157 126 250
53 99 160 161 299 155
53 52 159 161 161 183
53 26 160 159 160 216
54 71 163 164 163 164
54 56 162 162 164 164
54 82 162 163 162 163
55 51 166 167 105 166
55 51 165 167 167 165
55 32 166 165 166 98
56 83 170 192 257 -1
56 5 170 81 171 171
56 25 168 169 29 191
57 5 172 173 169 81
57 16 171 173 173 -1
57 73 172 171 172 145
58 103 176 113 195 195
58 39 176 13 181 181
58 78 174 175 90 16
59 98 179 53 9 53
59 9 179 58 261 261
59 72 177 178 140 89
60 37 181 182 181 182
60 39 180 180 182 182
60 12 180 181 180 181
61 52 185 160 186 186
61 17 185 71 196 196
61 38 183 184 57 265
62 52 187 188 187 188
62 80 186 186 188 188
62 4 186 187 186 187
63 86 191 133 276 276
63 3 191 101 291 291
63 25 189 190 170 29
64 83 194 168 257 257
64 36 194 74 231 231
64 50 192 193 144 256
65 103 197 174 113 174
65 17 197 184 71 184
65 94 195 196 209 259
66 69 199 200 199 200
66 95 198 198 200 200
66 7 198 199 198 199
67 81 203 129 220 220
67 29 203 206 236 -1
67 55 201 202 114 33
68 8 206 147 217 217
68 59 206 134 251 251
68 29 204 205 202 236
69 91 208 209 208 209
69 66 207 207 209 209
69 94 207 208 207 208
70 48 211 212 211 212
70 85 210 210 212 212
70 13 210 211 210 211
71 92 214 215 100 3
71 90 213 215 215 51
71 44 214 213 214 110
72 26 217 218 217 218
72 8 216 216 218 218
72 89 216 217 216 217
73 66 220 221 208 36
73 81 219 221 221 201
73 95 220 219 220 199
74 101 223 224 120 260
74 84 222 224 224 22
74 67 223 222 223 -1
75 104 226 227 64 245
75 60 225 227 227 39
75 40 226 225 226 44
76 13 229 230 212 240
76 19 228 230 230 92
76 49 229 228 229 157
77 36 232 233 193 74
77 47 231 233 233 270
77 77 232 231 232 46
78 60 235 236 226 39
78 33 234 236 236 49
78 29 235 234 235 206
79 26 239 216 161 216
79 40 239 227 44 227
79 31 237 238 150 279
80 13 241 242 228 212
80 18 240 242 242 84
80 42 241 240 241 154
81 93 244 245 244 245
81 44 243 243 245 245
81 104 243 244 243 244
82 4 248 188 106 188
82 100 248 255 264 -1
82 30 246 247 124 73
83 20 250 251 284 297
83 27 249 251 251 158
83 59 250 249 250 205
84 24 253 254 -1 -1
84 58 252 254 254 125
84 87 253 252 253 77
85 100 257 247 264 264
85 50 257 194 144 194
85 83 255 256 192 168
86 74 259 260 -1 -1
86 94 258 260 260 209
86 101 259 258 259 222
87 9 262 263 178 58
87 22 261 263 263 156
87 28 262 261 262 -1
88 100 266 255 247 255
88 38 266 185 57 185
88 85 264 265 211 130
89 71 268 269 162 274
89 69 267 269 269 198
89 12 268 267 268 182
90 47 272 232 280 280
90 16 272 -1 -1 -1
90 21 270 271 143 93
91 96 274 275 -1 -1
91 71 273 275 275 267
91 62 274 273 274 107
92 86 277 278 189 133
92 49 276 278 278 230
92 46 277 276 277 -1
93 31 280 281 239 150
93 47 279 281 281 270
93 48 280 279 280 210
94 24 283 284 283 284
94 64 282 282 284 284
94 20 282 283 282 283
95 42 287 242 154 242
95 97 287 94 298 298
95 74 285 286 -1 -1
96 87 289 290 254 77
96 75 288 290 290 -1
96 67 289 288 289 -1
97 3 293 190 101 190
97 18 293 241 84 241
97 10 291 292 -1 -1
98 19 296 229 92 229
98 84 296 223 22 223
98 28 294 295 -1 -1
99 20 298 299 284 249
99 97 297 299 299 286
99 99 298 297 298 159
